filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
1,anak kecil yang,95.093,95.806,0.339523809523807,10,0.572230508442543,1
1,anak kecil yang,95.093,95.806,0.373476190476187,11,0.795587852309785,1
1,anak kecil yang,95.093,95.806,0.407428571428568,12,1.03536408946261,1
1,anak kecil yang,95.093,95.806,0.441380952380949,13,1.27514032661544,1
1,anak kecil yang,95.093,95.806,0.475333333333329,14,1.51491656376831,1
1,anak kecil yang,95.093,95.806,0.50928571428571,15,1.34069468325418,1
1,anak kecil yang,95.093,95.806,0.543238095238091,16,1.07459147242654,1
1,anak kecil yang,95.093,95.806,0.577190476190471,17,0.853087607593117,1
1,anak kecil yang,95.093,95.806,0.611142857142852,18,0.853087607593117,1
1,anak kecil yang,95.093,95.806,0.645095238095233,19,0.853087607593117,1
1,anak kecil yang,95.093,95.806,0.679047619047613,20,0.853087607593117,1
1,topi jatun,105.922,106.675,0.035857142857143,1,-0.482320329625072,1
1,topi jatun,105.922,106.675,0.071714285714286,2,-0.410545604285306,1
1,topi jatun,105.922,106.675,0.107571428571429,3,-0.33877087894554,1
1,topi jatun,105.922,106.675,0.143428571428571,4,-0.266996153605821,1
1,topi jatun,105.922,106.675,0.179285714285714,5,-0.195221428266054,1
1,topi jatun,105.922,106.675,0.215142857142857,6,-0.123446702926333,1
1,topi jatun,105.922,106.675,0.251,7,-0.644459153763554,1
1,topi jatun,105.922,106.675,0.286857142857143,8,-0.892234675767562,1
1,topi jatun,105.922,106.675,0.322714285714286,9,-0.604747972954578,1
1,topi jatun,105.922,106.675,0.358571428571429,10,-0.317261270141548,1
1,topi jatun,105.922,106.675,0.394428571428572,11,-0.317021580915537,1
1,topi jatun,105.922,106.675,0.430285714285714,12,-0.478749833930228,1
1,topi jatun,105.922,106.675,0.466142857142857,13,-0.528850321856876,1
1,topi jatun,105.922,106.675,0.502,14,0.171531241655222,1
1,topi jatun,105.922,106.675,0.537857142857143,15,0.871912805167275,1
1,topi jatun,105.922,106.675,0.573714285714286,16,1.46057173803256,1
1,topi jatun,105.922,106.675,0.609571428571429,17,1.83297224549388,1
1,topi jatun,105.922,106.675,0.645428571428571,18,2.20537275295516,1
1,topi jatun,105.922,106.675,0.681285714285714,19,2.57777326041648,1
1,topi jatun,105.922,106.675,0.717142857142857,20,2.95017376787776,1
1,trus dia <kas->,114.239,114.855,0.029333333333333,1,-0.483054076780105,1
1,trus dia <kas->,114.239,114.855,0.058666666666667,2,-0.506829388252207,1
1,trus dia <kas->,114.239,114.855,0.088,3,0.074406671954371,1
1,trus dia <kas->,114.239,114.855,0.117333333333333,4,0.327392164954218,1
1,trus dia <kas->,114.239,114.855,0.146666666666667,5,0.390064454230875,1
1,trus dia <kas->,114.239,114.855,0.176,6,0.452736743507533,1
1,trus dia <kas->,114.239,114.855,0.205333333333333,7,0.515409032784237,1
1,trus dia <kas->,114.239,114.855,0.234666666666667,8,0.578081322060894,1
1,trus dia <kas->,114.239,114.855,0.264,9,0.640753611337598,1
1,trus dia <kas->,114.239,114.855,0.293333333333333,10,0.703425900614256,1
1,trus dia <kas->,114.239,114.855,0.322666666666666,11,0.766098189890959,1
1,trus dia <kas->,114.239,114.855,0.352,12,0.828770479167617,1
1,trus dia <kas->,114.239,114.855,0.381333333333333,13,0.777151688796686,1
1,trus dia <kas->,114.239,114.855,0.410666666666666,14,0.437519377714445,1
1,trus dia <kas->,114.239,114.855,0.44,15,0.097887066632157,1
1,trus dia <kas->,114.239,114.855,0.469333333333333,16,-0.241745244450131,1
1,trus dia <kas->,114.239,114.855,0.498666666666666,17,-0.28419928333526,1
1,trus dia <kas->,114.239,114.855,0.528,18,-0.28419928333526,1
1,trus dia <kas->,114.239,114.855,0.557333333333333,19,-0.28419928333526,1
1,trus dia <kas->,114.239,114.855,0.586666666666666,20,-0.28419928333526,1
2,de petik,29.545,30.16,0.029285714285714,1,-1.68814278870739,1
2,de petik,29.545,30.16,0.058571428571428,2,-1.35839801486576,1
2,de petik,29.545,30.16,0.087857142857143,3,-1.02865324102414,1
2,de petik,29.545,30.16,0.117142857142857,4,-0.74701136284123,1
2,de petik,29.545,30.16,0.146428571428571,5,-0.72068485392354,1
2,de petik,29.545,30.16,0.175714285714285,6,-0.69435834500585,1
2,de petik,29.545,30.16,0.204999999999999,7,-0.557060378772467,1
2,de petik,29.545,30.16,0.234285714285714,8,-0.049979731207404,1
2,de petik,29.545,30.16,0.263571428571428,9,0.175082201800094,1
2,de petik,29.545,30.16,0.292857142857142,10,0.210153860985232,1
2,de petik,29.545,30.16,0.322142857142856,11,0.161896452704481,1
2,de petik,29.545,30.16,0.35142857142857,12,0.113639044423757,1
2,de petik,29.545,30.16,0.380714285714285,13,0.387082771888597,1
2,de petik,29.545,30.16,0.409999999999999,14,0.672742998179209,1
2,de petik,29.545,30.16,0.439285714285713,15,0.958403224469794,1
2,de petik,29.545,30.16,0.468571428571427,16,1.06486752718926,1
